,Unnamed: 0,startTime,endTime,angry,calm,disgust,fear,happy,neutral,sad,surprise,predictedEmotion,file_name
3800,3800,1653.03,1658.03,0.99987113,0.0,7.140153e-06,2.6444225e-08,0.00012173821,1.4259359e-12,3.984834000000001e-17,1.0038218e-17,angry,030e54b0.csv
3802,3802,1663.03,1668.03,0.9979133,0.0,2.840274e-05,8.113975e-05,0.0019771717,2.695866e-12,8.499608e-15,7.1189863e-17,angry,030e54b0.csv
3803,3803,1668.03,1673.03,0.9989293,0.0,0.0010439124,7.9365374e-14,2.6802767e-05,9.240863e-19,5.1605293e-27,5.830928e-31,angry,030e54b0.csv
3827,3827,1788.03,1793.03,0.99999976,0.0,1.2764667e-07,6.9556645e-14,1.0605689e-07,1.2809697e-19,6.735807500000001e-27,2.0268827e-26,angry,030e54b0.csv
3837,3837,1838.03,1843.03,0.99999523,0.0,3.5131075e-06,1.1329197e-07,1.2350422e-06,2.921002e-12,7.081455e-17,6.647886e-20,angry,030e54b0.csv
3852,3852,1913.03,1918.03,0.99979347,0.0,0.0001132127,2.2605466e-11,9.332751e-05,4.1434616e-14,7.250153e-20,4.501813e-18,angry,030e54b0.csv
3853,3853,1918.03,1923.03,0.9998543,0.0,1.4473915e-05,2.21564e-07,0.00013094419,4.7072528e-14,7.123316000000001e-17,2.1647445e-14,angry,030e54b0.csv
3855,3855,1928.03,1933.03,0.9999999,0.0,7.9905995e-08,1.4475253e-12,5.24284e-09,1.2124534e-15,3.1160012e-23,4.1284582e-22,angry,030e54b0.csv
3860,3860,1953.03,1958.03,0.99981743,0.0,0.00013241866,2.987292e-10,5.014708e-05,5.1174127e-15,4.696935e-22,2.4132309e-23,angry,030e54b0.csv
3861,3861,1958.03,1963.03,0.9967257,0.0,0.0032302057,1.9131224e-10,4.4059852e-05,2.3753874e-12,1.1744275e-19,5.3271866e-20,angry,030e54b0.csv
3863,3863,1968.03,1973.03,0.99957234,0.0,7.827807e-06,7.2332047e-09,0.00041984307,1.0406632e-17,2.833491e-18,3.1085123e-13,angry,030e54b0.csv
3866,3866,1983.03,1988.03,0.99999976,0.0,5.4974592e-08,4.0160415e-15,1.8549221e-07,3.4293361e-18,1.5308053e-27,1.3855821e-26,angry,030e54b0.csv
3868,3868,1993.03,1998.03,0.999944,0.0,4.688319e-05,5.974579e-10,9.2069395e-06,3.6742198e-12,4.9565576e-18,3.807767e-19,angry,030e54b0.csv
3872,3872,2013.03,2018.03,0.9999981,0.0,1.0591981e-06,4.3102415e-09,8.809201e-07,6.7827057e-17,8.6449725e-20,5.4813742000000004e-17,angry,030e54b0.csv
3873,3873,2018.03,2023.03,1.0,0.0,8.182430400000001e-16,1.4977469000000001e-21,3.305695e-14,9.2634494e-33,0.0,0.0,angry,030e54b0.csv
3874,3874,2023.03,2028.03,1.0,0.0,1.9219605e-10,3.931582e-14,2.4246578e-08,3.219378e-25,7.137492400000001e-32,6.527006e-33,angry,030e54b0.csv
3875,3875,2028.03,2033.03,0.9423624,0.0,9.6798416e-05,0.04583849,0.011702171,1.1545331e-09,5.518887e-12,7.885515700000002e-16,angry,030e54b0.csv
3895,3895,2128.03,2133.03,0.9999876,0.0,8.6052225e-08,7.8286496e-07,1.1488176e-05,3.4036122e-15,2.9114008e-20,5.6192724e-24,angry,030e54b0.csv
3896,3896,2133.03,2138.03,1.0,0.0,3.0946892e-09,5.2804666e-12,5.2282983e-10,2.2193384e-18,1.6606618e-25,1.1972646e-28,angry,030e54b0.csv
3897,3897,2138.03,2143.03,0.99999917,0.0,5.4134784e-07,1.5572767e-12,2.3484495e-07,1.0761872e-15,1.2348863000000002e-22,2.704729e-23,angry,030e54b0.csv
3900,3900,2153.03,2158.03,0.9999871,0.0,1.2067576e-06,9.520273e-09,1.17179725e-05,4.1404678e-16,3.7726808e-19,2.9153115e-20,angry,030e54b0.csv
3902,3902,2163.03,2168.03,0.99997807,0.0,1.3629757e-06,2.1632668e-10,2.058186e-05,1.5057882e-18,1.9324856e-22,6.806067999999999e-20,angry,030e54b0.csv
3904,3904,2173.03,2178.03,0.99996233,0.0,7.5860803e-06,1.5382046e-13,3.0062818e-05,3.7907187e-20,1.436169e-26,1.3436924e-24,angry,030e54b0.csv
3907,3907,2188.03,2193.03,0.9999987,0.0,5.406243e-07,1.8300177e-10,7.052287e-07,7.0217086e-17,3.3923090000000002e-22,7.428991999999999e-20,angry,030e54b0.csv
3909,3909,2198.03,2203.03,1.0,0.0,4.330393e-11,3.1186256e-18,4.5716174e-11,1.6406993000000003e-27,1.4522429e-35,9.857237e-34,angry,030e54b0.csv
3914,3914,2223.03,2228.03,0.9999995,0.0,1.2442721000000002e-16,2.7020065e-16,4.971025e-07,2.1852526e-35,0.0,4.557789e-30,angry,030e54b0.csv
3915,3915,2228.03,2233.03,0.9891588,0.0,9.07459e-05,1.1607434e-09,0.010750362,3.4171345e-14,1.0672273e-18,9.3318756e-20,angry,030e54b0.csv
3917,3917,2238.03,2243.03,0.9990119,0.0,0.00026291353,0.00063446426,9.066642e-05,2.2787219e-09,2.8368035e-12,2.683322e-16,angry,030e54b0.csv
3918,3918,2243.03,2248.03,0.99993944,0.0,7.0473845e-07,3.2329453e-08,5.9795893e-05,3.3684416e-17,3.2910614e-19,2.388223e-13,angry,030e54b0.csv
3921,3921,2258.03,2263.03,0.9999907,0.0,2.0117293e-06,4.4099586e-09,7.2742705e-06,9.387631e-16,8.9854e-22,1.0660157e-24,angry,030e54b0.csv
3922,3922,2263.03,2268.03,0.9999976,0.0,6.9468946e-08,1.2351746e-10,2.2639224e-06,3.2112637e-17,2.4999840000000003e-22,2.2238106e-23,angry,030e54b0.csv
3924,3924,2273.03,2278.03,0.9915523,0.0,0.00831403,1.7490354e-09,0.00013366253,4.6027904e-12,1.4043039e-17,7.446233e-18,angry,030e54b0.csv
3935,3935,2328.03,2333.03,0.99994695,0.0,1.2647205e-06,3.1192394e-07,5.136664e-05,1.5161733e-11,8.918989e-16,1.8746609e-19,angry,030e54b0.csv
3936,3936,2333.03,2338.03,1.0,0.0,9.990578e-13,1.2379868e-21,1.886679e-13,1.2509498e-31,0.0,0.0,angry,030e54b0.csv
3937,3937,2338.03,2343.03,1.0,0.0,4.535327e-13,6.577002000000001e-23,1.7294816e-10,4.0704617e-35,0.0,0.0,angry,030e54b0.csv
